2.5e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	1.6234336008698464e-07	397747727477274.75	0.3174317635412248	126257762577625.81	334618846188461.9	460876608766087.7	0.0
2.526315789473684e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	1.8579575638713444e-07	410512105121051.25	0.5488467947031482	225308253082530.8	297857978579785.8	523166231662316.6	0.0
2.552631578947368e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	1.8252875449027608e-07	408685086850868.5	0.5523794842432117	225749257492574.94	295810458104581.06	521559715597156.0	0.0
2.5789473684210524e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	1.7932618797329776e-07	406909819098191.0	0.5557957831758339	226158761587615.94	293830438304383.0	519989199891998.94	0.0
2.6052631578947366e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	3.599432255650408e-07	538941139411394.1	0.07635882384866834	41152911529115.25	518364683646836.5	559517595175951.75	0.0
2.631578947368421e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	2.9635201723008436e-07	483685086850868.5	0.13705231917160146	66290162901629.0	450540005400054.0	516830168301683.0	0.0
2.657894736842105e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	2.9409333051791863e-07	481930069300693.0	0.1383917941630989	66695166951669.5	448582485824858.25	515277652776527.75	0.0
2e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	2.6158608388655146e-07	458012330123301.25	0.46143869836263696	211344613446134.5	352340023400234.0	563684636846368.5	0.0
2.0526315789473683e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	2.5316778593424674e-07	452200522005220.06	0.4717180160815222	213311133111331.12	345544955449554.5	558856088560885.6	0.0
2.1052631578947366e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	2.036649976778318e-07	420801458014580.1	0.38882264558525526	163617136171361.75	338992889928899.25	502610026100261.0	0.0
2.1578947368421053e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	1.9258155251036833e-07	414359643596436.0	0.39316239316239315	162910629106291.06	332904329043290.44	495814958149581.5	0.0
2.2105263157894736e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	2.2889719088571442e-07	436241112411124.1	0.5003533058597196	218274682746827.5	327103771037710.4	545378453784537.9	0.0
2.263157894736842e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	1.7134407096317698e-07	402551525515255.1	0.40219104577720655	161902619026190.3	321600216002160.0	483502835028350.3	0.0
2.3157894736842104e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	2.1379241785864724e-07	426865268652686.5	0.5177212254106138	220997209972099.75	316366663666636.6	537363873638736.4	0.0
2.368421052631579e-07	3.538085411784392e-08	8.65129501057968e-08	4.699560661981287e-07	2.5e-07	2.065693028131765e-07	422522725227252.25	0.5259817025763369	222239222392223.94	311403114031140.3	533642336423364.25	0.0
